"ccode1","ccode2","year","DR_at_1","DR_at_2","DE","version"
2,165,1920,2,2,1,2006.0999755859375
2,165,1925,2,2,1,2006.0999755859375
2,165,1930,2,2,1,2006.0999755859375
2,165,1935,2,2,1,2006.0999755859375
2,165,1940,2,2,1,2006.0999755859375
2,165,1950,9,9,1,2006.0999755859375
2,165,1955,9,9,1,2006.0999755859375
2,165,1960,9,9,1,2006.0999755859375
2,165,1965,9,9,1,2006.0999755859375
2,165,1970,3,3,1,2006.0999755859375
2,165,1975,3,3,1,2006.0999755859375
2,165,1980,3,3,1,2006.0999755859375
2,165,1985,3,3,1,2006.0999755859375
2,165,1990,1,3,1,2006.0999755859375
2,165,1995,3,3,1,2006.0999755859375
2,165,2000,3,3,1,2006.0999755859375
2,165,2005,3,3,1,2006.0999755859375
2,200,1817,2,2,1,2006.0999755859375
2,200,1824,9,2,1,2006.0999755859375
2,200,1827,2,2,1,2006.0999755859375
2,200,1832,2,2,1,2006.0999755859375
2,200,1836,2,2,1,2006.0999755859375
2,200,1840,2,2,1,2006.0999755859375
2,200,1844,2,2,1,2006.0999755859375
2,200,1849,2,2,1,2006.0999755859375
2,200,1854,2,2,1,2006.0999755859375
2,200,1859,2,2,1,2006.0999755859375
2,200,1864,2,2,1,2006.0999755859375
2,200,1869,2,2,1,2006.0999755859375
2,200,1874,2,2,1,2006.0999755859375
2,200,1879,2,2,1,2006.0999755859375
2,200,1884,2,2,1,2006.0999755859375
2,200,1889,2,2,1,2006.0999755859375
2,200,1894,3,3,1,2006.0999755859375
2,200,1899,3,3,1,2006.0999755859375
2,200,1904,3,3,1,2006.0999755859375
2,200,1909,3,3,1,2006.0999755859375
2,200,1914,3,3,1,2006.0999755859375
2,200,1920,3,3,1,2006.0999755859375
2,200,1925,3,3,1,2006.0999755859375
2,200,1930,3,3,1,2006.0999755859375
2,200,1935,3,3,1,2006.0999755859375
2,200,1940,3,3,1,2006.0999755859375
2,200,1950,9,9,1,2006.0999755859375
2,200,1955,9,9,1,2006.0999755859375
2,200,1960,9,9,1,2006.0999755859375
2,200,1965,9,9,1,2006.0999755859375
2,200,1970,3,3,1,2006.0999755859375
2,200,1975,3,3,1,2006.0999755859375
2,200,1980,3,3,1,2006.0999755859375
2,200,1985,3,3,1,2006.0999755859375
2,200,1990,3,3,1,2006.0999755859375
2,200,1995,3,3,1,2006.0999755859375
2,200,2000,3,3,1,2006.0999755859375
2,200,2005,3,1,1,2006.0999755859375
2,205,1925,9,0,0,2006.0999755859375
2,205,1930,0,2,1,2006.0999755859375
2,205,1935,2,2,1,2006.0999755859375
2,205,1940,2,2,1,2006.0999755859375
2,205,1950,9,9,1,2006.0999755859375
2,205,1955,9,9,1,2006.0999755859375
2,205,1960,9,9,1,2006.0999755859375
2,205,1965,9,9,1,2006.0999755859375
2,205,1970,3,3,1,2006.0999755859375
2,205,1975,3,3,1,2006.0999755859375
2,205,1980,3,3,1,2006.0999755859375
2,205,1985,3,3,1,2006.0999755859375
2,205,1990,3,3,1,2006.0999755859375
2,205,1995,3,3,1,2006.0999755859375
2,205,2000,3,3,1,2006.0999755859375
2,205,2005,3,3,1,2006.0999755859375
2,210,1817,2,2,1,2006.0999755859375
2,210,1824,0,1,1,2006.0999755859375
2,210,1827,2,1,1,2006.0999755859375
2,210,1832,2,2,1,2006.0999755859375
2,210,1836,1,1,1,2006.0999755859375
2,210,1840,1,1,1,2006.0999755859375
2,210,1844,1,1,1,2006.0999755859375
2,210,1849,1,1,1,2006.0999755859375
2,210,1854,1,1,1,2006.0999755859375
2,210,1859,2,2,1,2006.0999755859375
2,210,1864,2,2,1,2006.0999755859375
2,210,1869,2,2,1,2006.0999755859375
2,210,1874,2,2,1,2006.0999755859375
2,210,1879,2,2,1,2006.0999755859375
2,210,1884,2,2,1,2006.0999755859375
2,210,1889,2,2,1,2006.0999755859375
2,210,1894,2,2,1,2006.0999755859375
2,210,1899,2,2,1,2006.0999755859375
2,210,1904,2,2,1,2006.0999755859375
2,210,1909,2,2,1,2006.0999755859375
2,210,1914,2,2,1,2006.0999755859375
2,210,1920,2,2,1,2006.0999755859375
2,210,1925,2,2,1,2006.0999755859375
2,210,1930,2,2,1,2006.0999755859375
2,210,1935,2,2,1,2006.0999755859375
2,210,1940,2,2,1,2006.0999755859375
2,210,1950,9,9,1,2006.0999755859375
2,210,1955,9,9,1,2006.0999755859375
2,210,1960,9,9,1,2006.0999755859375
2,210,1965,9,9,1,2006.0999755859375
2,210,1970,3,0,1,2006.0999755859375
2,210,1975,3,3,1,2006.0999755859375
2,210,1980,3,3,1,2006.0999755859375
2,210,1985,3,3,1,2006.0999755859375
2,210,1990,3,3,1,2006.0999755859375
2,210,1995,3,3,1,2006.0999755859375
2,210,2000,3,3,1,2006.0999755859375
2,210,2005,3,3,1,2006.0999755859375
2,211,1832,0,9,0,2006.0999755859375
2,211,1836,2,1,1,2006.0999755859375
2,211,1840,1,1,1,2006.0999755859375
2,211,1844,1,1,1,2006.0999755859375
2,211,1849,2,1,1,2006.0999755859375
2,211,1854,2,1,1,2006.0999755859375
2,211,1859,2,2,1,2006.0999755859375
2,211,1864,2,2,1,2006.0999755859375
2,211,1869,2,2,1,2006.0999755859375
2,211,1874,2,2,1,2006.0999755859375
2,211,1879,2,2,1,2006.0999755859375
2,211,1884,2,2,1,2006.0999755859375
2,211,1889,2,2,1,2006.0999755859375
2,211,1894,2,2,1,2006.0999755859375
2,211,1899,2,2,1,2006.0999755859375
2,211,1904,2,2,1,2006.0999755859375
2,211,1909,2,2,1,2006.0999755859375
2,211,1914,2,2,1,2006.0999755859375
2,211,1920,2,3,1,2006.0999755859375
2,211,1925,2,3,1,2006.0999755859375
2,211,1930,3,3,1,2006.0999755859375
2,211,1935,3,3,1,2006.0999755859375
2,211,1940,3,3,1,2006.0999755859375
2,211,1950,9,9,1,2006.0999755859375
2,211,1955,9,9,1,2006.0999755859375
2,211,1960,9,9,1,2006.0999755859375
2,211,1965,9,9,1,2006.0999755859375
2,211,1970,3,3,1,2006.0999755859375
2,211,1975,3,3,1,2006.0999755859375
2,211,1980,3,3,1,2006.0999755859375
2,211,1985,3,3,1,2006.0999755859375
2,211,1990,3,3,1,2006.0999755859375
2,211,1995,3,3,1,2006.0999755859375
2,211,2000,3,3,1,2006.0999755859375
2,211,2005,3,3,1,2006.0999755859375
2,212,1920,0,2,1,2006.0999755859375
2,212,1925,0,2,1,2006.0999755859375
2,212,1930,1,2,1,2006.0999755859375
2,212,1935,1,2,1,2006.0999755859375
2,212,1940,1,2,1,2006.0999755859375
2,212,1950,9,9,1,2006.0999755859375
2,212,1955,9,9,1,2006.0999755859375
2,212,1960,9,9,1,2006.0999755859375
2,212,1965,9,9,1,2006.0999755859375
2,212,1970,3,3,1,2006.0999755859375
2,212,1975,3,3,1,2006.0999755859375
2,212,1980,3,3,1,2006.0999755859375
2,212,1985,3,3,1,2006.0999755859375
2,212,1990,3,3,1,2006.0999755859375
2,212,1995,3,3,1,2006.0999755859375
2,212,2000,3,3,1,2006.0999755859375
2,212,2005,3,3,1,2006.0999755859375
2,220,1817,2,2,1,2006.0999755859375
2,220,1824,9,2,1,2006.0999755859375
2,220,1827,2,2,1,2006.0999755859375
2,220,1832,2,2,1,2006.0999755859375
2,220,1836,2,2,1,2006.0999755859375
2,220,1840,2,2,1,2006.0999755859375
2,220,1844,2,1,1,2006.0999755859375
2,220,1849,2,2,1,2006.0999755859375
2,220,1854,2,2,1,2006.0999755859375
2,220,1859,2,2,1,2006.0999755859375
2,220,1864,2,2,1,2006.0999755859375
2,220,1869,2,2,1,2006.0999755859375
2,220,1874,2,2,1,2006.0999755859375
2,220,1879,2,2,1,2006.0999755859375
2,220,1884,2,2,1,2006.0999755859375
2,220,1889,2,2,1,2006.0999755859375
2,220,1894,3,3,1,2006.0999755859375
2,220,1899,3,3,1,2006.0999755859375
2,220,1904,3,3,1,2006.0999755859375
2,220,1909,3,3,1,2006.0999755859375
2,220,1914,3,3,1,2006.0999755859375
2,220,1920,3,3,1,2006.0999755859375
2,220,1925,3,3,1,2006.0999755859375
2,220,1930,3,3,1,2006.0999755859375
2,220,1935,3,3,1,2006.0999755859375
2,220,1940,3,3,1,2006.0999755859375
2,220,1950,9,9,1,2006.0999755859375
2,220,1955,9,9,1,2006.0999755859375
2,220,1960,9,9,1,2006.0999755859375
2,220,1965,9,9,1,2006.0999755859375
2,220,1970,3,3,1,2006.0999755859375
2,220,1975,3,3,1,2006.0999755859375
2,220,1980,3,3,1,2006.0999755859375
2,220,1985,3,3,1,2006.0999755859375
2,220,1990,3,3,1,2006.0999755859375
2,220,1995,3,3,1,2006.0999755859375
2,220,2000,3,3,1,2006.0999755859375
2,220,2005,3,3,1,2006.0999755859375
2,221,1995,0,0,0,2006.0999755859375
2,221,2000,0,0,0,2006.0999755859375
2,221,2005,0,0,0,2006.0999755859375
2,223,1990,0,0,0,2006.0999755859375
2,223,1995,0,0,0,2006.0999755859375
2,223,2000,0,0,0,2006.0999755859375
2,223,2005,3,0,1,2006.0999755859375
2,225,1817,0,0,0,2006.0999755859375
2,225,1824,0,0,0,2006.0999755859375
2,225,1827,0,0,0,2006.0999755859375
2,225,1832,0,0,0,2006.0999755859375
2,225,1836,0,0,0,2006.0999755859375
2,225,1840,0,0,0,2006.0999755859375
2,225,1844,0,0,0,2006.0999755859375
2,225,1849,0,0,0,2006.0999755859375
2,225,1854,0,2,1,2006.0999755859375
2,225,1859,0,2,1,2006.0999755859375
2,225,1864,0,2,1,2006.0999755859375
2,225,1869,0,2,1,2006.0999755859375
2,225,1874,0,2,1,2006.0999755859375
2,225,1879,0,1,1,2006.0999755859375
2,225,1884,2,2,1,2006.0999755859375
2,225,1889,2,2,1,2006.0999755859375
2,225,1894,2,2,1,2006.0999755859375
2,225,1899,2,2,1,2006.0999755859375
2,225,1904,2,2,1,2006.0999755859375
2,225,1909,2,2,1,2006.0999755859375
2,225,1914,2,0,1,2006.0999755859375
2,225,1920,2,2,1,2006.0999755859375
2,225,1925,2,2,1,2006.0999755859375
2,225,1930,2,2,1,2006.0999755859375
2,225,1935,2,2,1,2006.0999755859375
2,225,1940,2,2,1,2006.0999755859375
2,225,1950,9,9,1,2006.0999755859375
2,225,1955,9,9,1,2006.0999755859375
2,225,1960,9,9,1,2006.0999755859375
2,225,1965,9,9,1,2006.0999755859375
2,225,1970,3,3,1,2006.0999755859375
2,225,1975,3,3,1,2006.0999755859375
2,225,1980,3,3,1,2006.0999755859375
2,225,1985,3,3,1,2006.0999755859375
2,225,1990,3,3,1,2006.0999755859375
2,225,1995,3,3,1,2006.0999755859375
2,225,2000,3,3,1,2006.0999755859375
2,225,2005,3,3,1,2006.0999755859375
2,230,1817,2,2,1,2006.0999755859375
2,230,1824,9,0,0,2006.0999755859375
2,230,1827,1,2,1,2006.0999755859375
2,230,1832,2,1,1,2006.0999755859375
2,230,1836,2,0,1,2006.0999755859375
2,230,1840,2,2,1,2006.0999755859375
2,230,1844,2,2,1,2006.0999755859375
2,230,1849,2,2,1,2006.0999755859375
2,230,1854,2,2,1,2006.0999755859375
2,230,1859,2,2,1,2006.0999755859375
2,230,1864,2,2,1,2006.0999755859375
2,230,1869,2,2,1,2006.0999755859375
2,230,1874,2,2,1,2006.0999755859375
2,230,1879,2,2,1,2006.0999755859375
2,230,1884,2,2,1,2006.0999755859375
2,230,1889,2,2,1,2006.0999755859375
2,230,1894,2,2,1,2006.0999755859375
2,230,1899,2,0,1,2006.0999755859375
2,230,1904,2,2,1,2006.0999755859375
2,230,1909,2,2,1,2006.0999755859375
2,230,1914,3,3,1,2006.0999755859375
2,230,1920,3,3,1,2006.0999755859375
2,230,1925,3,3,1,2006.0999755859375
2,230,1930,3,3,1,2006.0999755859375
2,230,1935,3,3,1,2006.0999755859375
2,230,1940,3,3,1,2006.0999755859375
2,230,1950,9,9,1,2006.0999755859375
2,230,1955,9,9,1,2006.0999755859375
2,230,1960,9,9,1,2006.0999755859375
2,230,1965,9,9,1,2006.0999755859375
2,230,1970,3,3,1,2006.0999755859375
2,230,1975,3,3,1,2006.0999755859375
2,230,1980,3,3,1,2006.0999755859375
2,230,1985,3,3,1,2006.0999755859375
2,230,1990,3,3,1,2006.0999755859375
2,230,1995,3,3,1,2006.0999755859375
2,230,2000,3,3,1,2006.0999755859375
2,230,2005,3,3,1,2006.0999755859375
2,232,1995,0,0,0,2006.0999755859375
2,232,2000,3,0,1,2006.0999755859375
2,232,2005,3,0,1,2006.0999755859375
2,235,1817,0,0,0,2006.0999755859375
2,235,1824,9,0,0,2006.0999755859375
2,235,1827,2,1,1,2006.0999755859375
2,235,1832,1,1,1,2006.0999755859375
2,235,1836,1,0,1,2006.0999755859375
2,235,1840,1,1,1,2006.0999755859375
2,235,1844,2,1,1,2006.0999755859375
2,235,1849,2,1,1,2006.0999755859375
2,235,1854,2,1,1,2006.0999755859375
2,235,1859,2,2,1,2006.0999755859375
2,235,1864,2,2,1,2006.0999755859375
2,235,1869,2,2,1,2006.0999755859375
2,235,1874,2,2,1,2006.0999755859375
2,235,1879,0,1,1,2006.0999755859375
2,235,1884,2,2,1,2006.0999755859375
2,235,1889,2,2,1,2006.0999755859375
2,235,1894,2,2,1,2006.0999755859375
2,235,1899,2,2,1,2006.0999755859375
2,235,1904,2,2,1,2006.0999755859375
2,235,1909,2,2,1,2006.0999755859375
2,235,1914,2,2,1,2006.0999755859375
2,235,1920,2,2,1,2006.0999755859375
2,235,1925,2,2,1,2006.0999755859375
2,235,1930,2,2,1,2006.0999755859375
2,235,1935,2,2,1,2006.0999755859375
2,235,1940,2,2,1,2006.0999755859375
2,235,1950,9,9,1,2006.0999755859375
2,235,1955,9,9,1,2006.0999755859375
2,235,1960,9,9,1,2006.0999755859375
2,235,1965,9,9,1,2006.0999755859375
2,235,1970,3,3,1,2006.0999755859375
2,235,1975,3,3,1,2006.0999755859375
2,235,1980,3,3,1,2006.0999755859375
2,235,1985,3,3,1,2006.0999755859375
2,235,1990,3,3,1,2006.0999755859375
2,235,1995,3,3,1,2006.0999755859375
2,235,2000,3,3,1,2006.0999755859375
2,235,2005,3,3,1,2006.0999755859375
2,240,1840,0,0,0,2006.0999755859375
2,240,1844,0,0,0,2006.0999755859375
2,240,1849,0,0,0,2006.0999755859375
2,240,1854,0,0,0,2006.0999755859375
2,240,1859,0,0,0,2006.0999755859375
2,240,1864,0,0,0,2006.0999755859375
2,245,1817,0,0,0,2006.0999755859375
2,245,1824,0,0,0,2006.0999755859375
2,245,1827,0,0,0,2006.0999755859375
2,245,1832,0,0,0,2006.0999755859375
2,245,1836,0,0,0,2006.0999755859375
2,245,1840,0,0,0,2006.0999755859375
2,245,1844,0,0,0,2006.0999755859375
2,245,1849,0,0,0,2006.0999755859375
2,245,1854,0,0,0,2006.0999755859375
2,245,1859,0,0,0,2006.0999755859375
2,245,1864,0,0,0,2006.0999755859375
2,245,1869,0,2,1,2006.0999755859375
2,255,1817,2,0,1,2006.0999755859375
2,255,1824,9,0,0,2006.0999755859375
2,255,1827,1,0,1,2006.0999755859375
2,255,1832,1,0,1,2006.0999755859375
2,255,1836,2,0,1,2006.0999755859375
2,255,1840,2,2,1,2006.0999755859375
2,255,1844,2,2,1,2006.0999755859375
2,255,1849,0,2,1,2006.0999755859375
2,255,1854,2,2,1,2006.0999755859375
2,255,1859,2,2,1,2006.0999755859375
2,255,1864,2,2,1,2006.0999755859375
2,255,1869,2,2,1,2006.0999755859375
2,255,1874,2,2,1,2006.0999755859375
2,255,1879,2,2,1,2006.0999755859375
2,255,1884,2,2,1,2006.0999755859375
2,255,1889,2,2,1,2006.0999755859375
2,255,1894,3,3,1,2006.0999755859375
2,255,1899,3,3,1,2006.0999755859375
2,255,1904,3,3,1,2006.0999755859375
2,255,1909,3,3,1,2006.0999755859375
2,255,1914,3,3,1,2006.0999755859375
2,255,1920,0,1,1,2006.0999755859375
2,255,1925,3,3,1,2006.0999755859375
2,255,1930,3,3,1,2006.0999755859375
2,255,1935,3,3,1,2006.0999755859375
2,255,1940,3,3,1,2006.0999755859375
2,255,1990,3,3,1,2006.0999755859375
2,255,1995,3,3,1,2006.0999755859375
2,255,2000,3,3,1,2006.0999755859375
2,255,2005,3,3,1,2006.0999755859375
2,260,1955,9,9,1,2006.0999755859375
2,260,1960,9,9,1,2006.0999755859375
2,260,1965,9,9,1,2006.0999755859375
2,260,1970,3,3,1,2006.0999755859375
2,260,1975,3,3,1,2006.0999755859375
2,260,1980,3,3,1,2006.0999755859375
2,260,1985,3,3,1,2006.0999755859375
2,260,1990,0,0,0,2006.0999755859375
2,265,1955,0,0,0,2006.0999755859375
2,265,1960,0,0,0,2006.0999755859375
2,265,1965,0,0,0,2006.0999755859375
2,265,1970,0,0,0,2006.0999755859375
2,265,1975,3,3,1,2006.0999755859375
2,265,1980,3,3,1,2006.0999755859375
2,265,1985,3,3,1,2006.0999755859375
2,265,1990,0,0,0,2006.0999755859375
2,267,1817,0,0,0,2006.0999755859375
2,267,1824,0,0,0,2006.0999755859375
2,267,1827,0,0,0,2006.0999755859375
2,267,1832,0,0,0,2006.0999755859375
2,267,1836,0,0,0,2006.0999755859375
2,267,1840,0,0,0,2006.0999755859375
2,267,1844,0,0,0,2006.0999755859375
2,267,1849,0,0,0,2006.0999755859375
2,267,1854,0,0,0,2006.0999755859375
2,267,1859,0,0,0,2006.0999755859375
2,267,1864,0,0,0,2006.0999755859375
2,267,1869,0,2,1,2006.0999755859375
2,269,1817,0,0,0,2006.0999755859375
2,269,1824,0,0,0,2006.0999755859375
2,269,1827,0,0,0,2006.0999755859375
2,269,1832,0,0,0,2006.0999755859375
2,269,1836,0,0,0,2006.0999755859375
2,269,1840,0,0,0,2006.0999755859375
2,269,1844,0,0,0,2006.0999755859375
2,269,1849,0,0,0,2006.0999755859375
2,269,1854,0,0,0,2006.0999755859375
2,269,1859,0,0,0,2006.0999755859375
2,269,1864,0,0,0,2006.0999755859375
2,271,1817,0,0,0,2006.0999755859375
2,271,1824,0,0,0,2006.0999755859375
2,271,1827,0,0,0,2006.0999755859375
2,271,1832,0,0,0,2006.0999755859375
2,271,1836,0,0,0,2006.0999755859375
2,271,1840,0,0,0,2006.0999755859375
2,271,1844,0,0,0,2006.0999755859375
2,271,1849,0,0,0,2006.0999755859375
2,271,1854,0,0,0,2006.0999755859375
2,271,1859,0,0,0,2006.0999755859375
2,271,1864,0,0,0,2006.0999755859375
2,271,1869,0,2,1,2006.0999755859375
2,273,1817,0,0,0,2006.0999755859375
2,273,1824,0,0,0,2006.0999755859375
2,273,1827,0,0,0,2006.0999755859375
2,273,1832,0,0,0,2006.0999755859375
2,273,1836,0,0,0,2006.0999755859375
2,273,1840,0,0,0,2006.0999755859375
2,273,1844,0,0,0,2006.0999755859375
2,273,1849,0,0,0,2006.0999755859375
2,273,1854,0,0,0,2006.0999755859375
2,273,1859,0,0,0,2006.0999755859375
2,273,1864,0,0,0,2006.0999755859375
2,275,1817,0,0,0,2006.0999755859375
2,275,1824,0,0,0,2006.0999755859375
2,275,1827,0,0,0,2006.0999755859375
2,275,1832,0,0,0,2006.0999755859375
2,275,1836,0,0,0,2006.0999755859375
2,275,1840,0,0,0,2006.0999755859375
2,275,1844,0,0,0,2006.0999755859375
2,275,1849,0,0,0,2006.0999755859375
2,275,1854,0,0,0,2006.0999755859375
2,275,1859,0,0,0,2006.0999755859375
2,275,1864,0,0,0,2006.0999755859375
2,280,1844,0,0,0,2006.0999755859375
2,280,1849,0,0,0,2006.0999755859375
2,280,1854,0,0,0,2006.0999755859375
2,280,1859,0,0,0,2006.0999755859375
2,280,1864,0,0,0,2006.0999755859375
2,290,1920,0,2,1,2006.0999755859375
2,290,1925,2,2,1,2006.0999755859375
2,290,1930,3,3,1,2006.0999755859375
2,290,1935,3,3,1,2006.0999755859375
2,290,1950,9,9,1,2006.0999755859375
2,290,1955,9,9,1,2006.0999755859375
2,290,1960,9,9,1,2006.0999755859375
2,290,1965,9,9,1,2006.0999755859375
2,290,1970,3,3,1,2006.0999755859375
2,290,1975,3,3,1,2006.0999755859375
2,290,1980,3,3,1,2006.0999755859375
2,290,1985,1,1,1,2006.0999755859375
2,290,1990,3,3,1,2006.0999755859375
2,290,1995,3,3,1,2006.0999755859375
2,290,2000,3,3,1,2006.0999755859375
2,290,2005,3,3,1,2006.0999755859375
2,300,1817,0,0,0,2006.0999755859375
2,300,1824,0,0,0,2006.0999755859375
2,300,1827,0,0,0,2006.0999755859375
2,300,1832,0,0,0,2006.0999755859375
2,300,1836,0,0,0,2006.0999755859375
2,300,1840,2,2,1,2006.0999755859375
2,300,1844,1,2,1,2006.0999755859375
2,300,1849,1,1,1,2006.0999755859375
2,300,1854,1,1,1,2006.0999755859375
2,300,1859,2,1,1,2006.0999755859375
2,300,1864,2,2,1,2006.0999755859375
2,300,1869,2,2,1,2006.0999755859375
2,300,1874,2,2,1,2006.0999755859375
2,300,1879,2,2,1,2006.0999755859375
2,300,1884,2,2,1,2006.0999755859375
2,300,1889,2,2,1,2006.0999755859375
2,300,1894,2,2,1,2006.0999755859375
2,300,1899,2,2,1,2006.0999755859375
2,300,1904,3,3,1,2006.0999755859375
2,300,1909,3,2,1,2006.0999755859375
2,300,1914,3,3,1,2006.0999755859375
2,305,1920,0,9,0,2006.0999755859375
2,305,1925,0,9,0,2006.0999755859375
2,305,1930,0,9,0,2006.0999755859375
2,305,1935,0,9,0,2006.0999755859375
2,305,1955,9,9,1,2006.0999755859375
2,305,1960,9,9,1,2006.0999755859375
2,305,1965,9,9,1,2006.0999755859375
2,305,1970,3,3,1,2006.0999755859375
2,305,1975,3,3,1,2006.0999755859375
2,305,1980,3,3,1,2006.0999755859375
2,305,1985,3,3,1,2006.0999755859375
2,305,1990,3,3,1,2006.0999755859375
2,305,1995,3,3,1,2006.0999755859375
2,305,2000,3,3,1,2006.0999755859375
2,305,2005,3,3,1,2006.0999755859375
2,310,1920,0,0,0,2006.0999755859375
2,310,1925,2,2,1,2006.0999755859375
2,310,1930,2,2,1,2006.0999755859375
2,310,1935,2,2,1,2006.0999755859375
2,310,1940,2,2,1,2006.0999755859375
2,310,1950,9,9,1,2006.0999755859375
2,310,1955,9,9,1,2006.0999755859375
2,310,1960,9,9,1,2006.0999755859375
2,310,1965,9,9,1,2006.0999755859375
2,310,1970,3,3,1,2006.0999755859375
2,310,1975,3,3,1,2006.0999755859375
2,310,1980,3,3,1,2006.0999755859375
2,310,1985,3,3,1,2006.0999755859375
2,310,1990,3,3,1,2006.0999755859375
2,310,1995,3,3,1,2006.0999755859375
2,310,2000,3,3,1,2006.0999755859375
2,310,2005,3,3,1,2006.0999755859375
2,315,1920,0,2,1,2006.0999755859375
2,315,1925,2,2,1,2006.0999755859375
2,315,1930,2,2,1,2006.0999755859375
2,315,1935,2,2,1,2006.0999755859375
2,315,1950,9,9,1,2006.0999755859375
2,315,1955,9,9,1,2006.0999755859375
2,315,1960,9,9,1,2006.0999755859375
2,315,1965,9,9,1,2006.0999755859375
2,315,1970,3,3,1,2006.0999755859375
2,315,1975,1,3,1,2006.0999755859375
2,315,1980,3,3,1,2006.0999755859375
2,315,1985,3,3,1,2006.0999755859375
2,315,1990,3,3,1,2006.0999755859375
2,316,1995,3,3,1,2006.0999755859375
2,316,2000,3,3,1,2006.0999755859375
2,316,2005,3,3,1,2006.0999755859375
2,317,1995,3,3,1,2006.0999755859375
2,317,2000,3,1,1,2006.0999755859375
2,317,2005,3,1,1,2006.0999755859375
2,325,1817,0,0,0,2006.0999755859375
2,325,1824,0,0,0,2006.0999755859375
2,325,1827,2,0,1,2006.0999755859375
2,325,1832,0,0,0,2006.0999755859375
2,325,1836,0,0,0,2006.0999755859375
2,325,1840,1,1,1,2006.0999755859375
2,325,1844,1,1,1,2006.0999755859375
2,325,1849,1,1,1,2006.0999755859375
2,325,1854,1,1,1,2006.0999755859375
2,325,1859,1,2,1,2006.0999755859375
2,325,1864,2,2,1,2006.0999755859375
2,325,1869,2,2,1,2006.0999755859375
2,325,1874,2,2,1,2006.0999755859375
2,325,1879,2,2,1,2006.0999755859375
2,325,1884,2,2,1,2006.0999755859375
2,325,1889,2,2,1,2006.0999755859375
2,325,1894,3,3,1,2006.0999755859375
2,325,1899,3,3,1,2006.0999755859375
2,325,1904,3,3,1,2006.0999755859375
2,325,1909,3,3,1,2006.0999755859375
2,325,1914,3,3,1,2006.0999755859375
2,325,1920,3,3,1,2006.0999755859375
2,325,1925,3,3,1,2006.0999755859375
2,325,1930,3,3,1,2006.0999755859375
2,325,1935,3,3,1,2006.0999755859375
2,325,1940,3,3,1,2006.0999755859375
2,325,1950,9,9,1,2006.0999755859375
2,325,1955,9,9,1,2006.0999755859375
2,325,1960,9,9,1,2006.0999755859375
2,325,1965,0,9,1,2006.0999755859375
2,325,1970,3,3,1,2006.0999755859375
2,325,1975,3,3,1,2006.0999755859375
2,325,1980,3,3,1,2006.0999755859375
2,325,1985,3,3,1,2006.0999755859375
2,325,1990,3,3,1,2006.0999755859375
2,325,1995,3,3,1,2006.0999755859375
2,325,2000,3,3,1,2006.0999755859375
2,325,2005,3,3,1,2006.0999755859375
2,327,1817,0,0,0,2006.0999755859375
2,327,1824,0,0,0,2006.0999755859375
2,327,1827,0,0,0,2006.0999755859375
2,327,1832,0,0,0,2006.0999755859375
2,327,1836,0,0,0,2006.0999755859375
2,327,1840,0,0,0,2006.0999755859375
2,327,1844,0,0,0,2006.0999755859375
2,327,1849,0,0,0,2006.0999755859375
2,327,1854,0,1,1,2006.0999755859375
2,327,1859,0,2,1,2006.0999755859375
2,329,1817,0,2,1,2006.0999755859375
2,329,1824,0,0,0,2006.0999755859375
2,329,1827,0,0,0,2006.0999755859375
2,329,1832,0,0,0,2006.0999755859375
2,329,1836,0,1,1,2006.0999755859375
2,329,1840,0,0,0,2006.0999755859375
2,329,1844,0,1,1,2006.0999755859375
2,329,1849,0,1,1,2006.0999755859375
2,329,1854,0,1,1,2006.0999755859375
2,329,1859,0,2,1,2006.0999755859375
2,331,1995,0,0,0,2006.0999755859375
2,331,2000,0,0,0,2006.0999755859375
2,331,2005,0,0,0,2006.0999755859375
2,332,1844,0,0,0,2006.0999755859375
2,332,1849,0,0,0,2006.0999755859375
2,332,1854,0,0,0,2006.0999755859375
2,332,1859,0,0,0,2006.0999755859375
2,335,1854,0,0,0,2006.0999755859375
2,335,1859,0,0,0,2006.0999755859375
2,337,1817,0,0,0,2006.0999755859375
2,337,1824,0,0,0,2006.0999755859375
2,337,1827,0,0,0,2006.0999755859375
2,337,1832,0,0,0,2006.0999755859375
2,337,1836,0,0,0,2006.0999755859375
2,337,1840,0,0,0,2006.0999755859375
2,337,1844,0,0,0,2006.0999755859375
2,337,1849,0,0,0,2006.0999755859375
2,337,1854,0,0,0,2006.0999755859375
2,337,1859,0,0,0,2006.0999755859375
2,338,1965,0,0,0,2006.0999755859375
2,338,1970,3,3,1,2006.0999755859375
2,338,1975,3,3,1,2006.0999755859375
2,338,1980,1,3,1,2006.0999755859375
2,338,1985,1,3,1,2006.0999755859375
2,338,1990,3,3,1,2006.0999755859375
2,338,1995,3,3,1,2006.0999755859375
2,338,2000,3,3,1,2006.0999755859375
2,338,2005,3,3,1,2006.0999755859375
2,339,1914,0,0,0,2006.0999755859375
2,339,1920,0,0,0,2006.0999755859375
